"paper_id","doi","citation","source_url","source_file","source_sheet","original_row_number","occurrenceID","scientificName","scientificNameAuthorship","family","genus","basisOfRecord","occurrenceStatus","establishmentMeans","recordedBy","catalogNumber","recordNumber","locality","verbatimLocality","localityNotes","country","countryCode","stateProvince","county","municipality","island","islandGroup","waterBody","politicalUnitsRaw","decimalLatitude","decimalLongitude","verbatimLatitude","verbatimLongitude","coordinateUncertaintyInMeters","geodeticDatum","georeferenceRemarks","verbatimElevation","minimumElevationInMeters","maximumElevationInMeters","elevation","habitat","habit","eventDate","eventYear","eventMonth","eventDay","occurrenceRemarks","sourceProvenance"
"gosline_2023","10.1038/s41597-023-02236-6","Gosline G, Laing T, Burrows J, Jansen-Jacobs M, Sonke B, Cheek M (2023) A Taxonomically-verified and Vouchered Checklist of the Vascular Plants of the Republic of Guinea. Scientific Data 10. https://doi.org/10.1038/s41597-023-02236-6","https://www.nature.com/articles/s41597-023-02236-6","gosline_2023_gbif_dwca.zip","occurrence",96,"14747","MaterialCitation",,,,"preservedspecimen",,,"Adam, J-G","P01191565","3951",,,,,"GN",,,,,,,"countryCode=GN",,,,,,,,,,,,,,"08/03/1949",,,49,,"gosline_2023_gbif_dwca.zip#occurrence"
"gosline_2023","10.1038/s41597-023-02236-6","Gosline G, Laing T, Burrows J, Jansen-Jacobs M, Sonke B, Cheek M (2023) A Taxonomically-verified and Vouchered Checklist of the Vascular Plants of the Republic of Guinea. Scientific Data 10. https://doi.org/10.1038/s41597-023-02236-6","https://www.nature.com/articles/s41597-023-02236-6","gosline_2023_gbif_dwca.zip","occurrence",97,"19606","MaterialCitation",,,,"preservedspecimen",,,"Jongkind, CCH","WAG.1100260","7843",,,,,"GN",,,,,,,"countryCode=GN",7.67,-8.38,"7.67","-8.38",,,,,,,,,,"26/06/2007",,,7,,"gosline_2023_gbif_dwca.zip#occurrence"
"gosline_2023","10.1038/s41597-023-02236-6","Gosline G, Laing T, Burrows J, Jansen-Jacobs M, Sonke B, Cheek M (2023) A Taxonomically-verified and Vouchered Checklist of the Vascular Plants of the Republic of Guinea. Scientific Data 10. https://doi.org/10.1038/s41597-023-02236-6","https://www.nature.com/articles/s41597-023-02236-6","gosline_2023_gbif_dwca.zip","occurrence",98,"19732","MaterialCitation",,,,"preservedspecimen",,,"Jongkind, CCH","WAG.1385745","7724",,,,,"GN",,,,,,,"countryCode=GN",7.69,-8.39,"7.69","-8.39",,,,,,,,,,"18/06/2007",,,7,,"gosline_2023_gbif_dwca.zip#occurrence"
"gosline_2023","10.1038/s41597-023-02236-6","Gosline G, Laing T, Burrows J, Jansen-Jacobs M, Sonke B, Cheek M (2023) A Taxonomically-verified and Vouchered Checklist of the Vascular Plants of the Republic of Guinea. Scientific Data 10. https://doi.org/10.1038/s41597-023-02236-6","https://www.nature.com/articles/s41597-023-02236-6","gosline_2023_gbif_dwca.zip","occurrence",99,"19830","MaterialCitation",,,,"preservedspecimen",,,"Jongkind, CCH","WAG.1385879","8137",,,,,"GN",,,,,,,"countryCode=GN",7.7,-8.4,"7.7","-8.4",,,,,,,,,,"30/11/2007",,,7,,"gosline_2023_gbif_dwca.zip#occurrence"
"gosline_2023","10.1038/s41597-023-02236-6","Gosline G, Laing T, Burrows J, Jansen-Jacobs M, Sonke B, Cheek M (2023) A Taxonomically-verified and Vouchered Checklist of the Vascular Plants of the Republic of Guinea. Scientific Data 10. https://doi.org/10.1038/s41597-023-02236-6","https://www.nature.com/articles/s41597-023-02236-6","gosline_2023_gbif_dwca.zip","occurrence",100,"16401","MaterialCitation",,,,"preservedspecimen",,,"Chevalier, AJB","P00539268","20786",,,,,"GN",,,,,,,"countryCode=GN",8.24,-9.35,"8.24","-9.35",,,,,,,,,,"23/02/1909",,,9,,"gosline_2023_gbif_dwca.zip#occurrence"
"gosline_2023","10.1038/s41597-023-02236-6","Gosline G, Laing T, Burrows J, Jansen-Jacobs M, Sonke B, Cheek M (2023) A Taxonomically-verified and Vouchered Checklist of the Vascular Plants of the Republic of Guinea. Scientific Data 10. https://doi.org/10.1038/s41597-023-02236-6","https://www.nature.com/articles/s41597-023-02236-6","gosline_2023_gbif_dwca.zip","occurrence",101,"4381","MaterialCitation",,,,"preservedspecimen",,,"Lisowski, S","Lisowski","7536B",,,,,"GN",,,,,,,"countryCode=GN",8.35,-9.3,"8.35","-9.3",,,,,,,,,,,,,,,"gosline_2023_gbif_dwca.zip#occurrence"
"gosline_2023","10.1038/s41597-023-02236-6","Gosline G, Laing T, Burrows J, Jansen-Jacobs M, Sonke B, Cheek M (2023) A Taxonomically-verified and Vouchered Checklist of the Vascular Plants of the Republic of Guinea. Scientific Data 10. https://doi.org/10.1038/s41597-023-02236-6","https://www.nature.com/articles/s41597-023-02236-6","gosline_2023_gbif_dwca.zip","occurrence",102,"19752","MaterialCitation",,,,"preservedspecimen",,,"Jongkind, CCH","WAG.1552687","8038",,,,,"GN",,,,,,,"countryCode=GN",7.7,-8.4,"7.7","-8.4",,,,,,,,,,"16/11/2007",,,7,,"gosline_2023_gbif_dwca.zip#occurrence"
"gosline_2023","10.1038/s41597-023-02236-6","Gosline G, Laing T, Burrows J, Jansen-Jacobs M, Sonke B, Cheek M (2023) A Taxonomically-verified and Vouchered Checklist of the Vascular Plants of the Republic of Guinea. Scientific Data 10. https://doi.org/10.1038/s41597-023-02236-6","https://www.nature.com/articles/s41597-023-02236-6","gosline_2023_gbif_dwca.zip","occurrence",103,"24863","MaterialCitation",,,,"preservedspecimen",,,"Jongkind, CCH","WAG.1552911","11364",,,,,"GN",,,,,,,"countryCode=GN",7.69,-8.43,"7.69","-8.43",,,,,,,,,,"03/07/2012",,,12,,"gosline_2023_gbif_dwca.zip#occurrence"
"gosline_2023","10.1038/s41597-023-02236-6","Gosline G, Laing T, Burrows J, Jansen-Jacobs M, Sonke B, Cheek M (2023) A Taxonomically-verified and Vouchered Checklist of the Vascular Plants of the Republic of Guinea. Scientific Data 10. https://doi.org/10.1038/s41597-023-02236-6","https://www.nature.com/articles/s41597-023-02236-6","gosline_2023_gbif_dwca.zip","occurrence",104,"19393","MaterialCitation",,,,"preservedspecimen",,,"Bosch, CH","WAG.1381104","363",,,,,"GN",,,,,,,"countryCode=GN",8.55,-8.89,"8.55","-8.89",,,,,,,,,,"28/09/2011",,,11,,"gosline_2023_gbif_dwca.zip#occurrence"
"gosline_2023","10.1038/s41597-023-02236-6","Gosline G, Laing T, Burrows J, Jansen-Jacobs M, Sonke B, Cheek M (2023) A Taxonomically-verified and Vouchered Checklist of the Vascular Plants of the Republic of Guinea. Scientific Data 10. https://doi.org/10.1038/s41597-023-02236-6","https://www.nature.com/articles/s41597-023-02236-6","gosline_2023_gbif_dwca.zip","occurrence",105,"23283","MaterialCitation",,,,"preservedspecimen",,,"Jaeger, P","P00073954","4912",,,,,"GN",,,,,,,"countryCode=GN",10.55,-11.09,"10.55","-11.09",,,,,,,,,,"07/09/1954",,,54,,"gosline_2023_gbif_dwca.zip#occurrence"
"gosline_2023","10.1038/s41597-023-02236-6","Gosline G, Laing T, Burrows J, Jansen-Jacobs M, Sonke B, Cheek M (2023) A Taxonomically-verified and Vouchered Checklist of the Vascular Plants of the Republic of Guinea. Scientific Data 10. https://doi.org/10.1038/s41597-023-02236-6","https://www.nature.com/articles/s41597-023-02236-6","gosline_2023_gbif_dwca.zip","occurrence",106,"23063","MaterialCitation",,,,"preservedspecimen",,,"Chevalier, AJB","P00073844","18643",,,,,"GN",,,,,,,"countryCode=GN",10.56,-12.06,"10.56","-12.06",,,,,,,,,,"01/09/1907",,,7,,"gosline_2023_gbif_dwca.zip#occurrence"
"gosline_2023","10.1038/s41597-023-02236-6","Gosline G, Laing T, Burrows J, Jansen-Jacobs M, Sonke B, Cheek M (2023) A Taxonomically-verified and Vouchered Checklist of the Vascular Plants of the Republic of Guinea. Scientific Data 10. https://doi.org/10.1038/s41597-023-02236-6","https://www.nature.com/articles/s41597-023-02236-6","gosline_2023_gbif_dwca.zip","occurrence",107,"21675","MaterialCitation",,,,"preservedspecimen",,,"Jaeger, P","P00429350","115",,,,,"GN",,,,,,,"countryCode=GN",9.5,-9.92,"9.5","-9.92",,,,,,,,,,"17/10/1944",,,44,,"gosline_2023_gbif_dwca.zip#occurrence"
"gosline_2023","10.1038/s41597-023-02236-6","Gosline G, Laing T, Burrows J, Jansen-Jacobs M, Sonke B, Cheek M (2023) A Taxonomically-verified and Vouchered Checklist of the Vascular Plants of the Republic of Guinea. Scientific Data 10. https://doi.org/10.1038/s41597-023-02236-6","https://www.nature.com/articles/s41597-023-02236-6","gosline_2023_gbif_dwca.zip","occurrence",108,"23290","MaterialCitation",,,,"preservedspecimen",,,"Schnell, RAA","P00086831","2382",,,,,"GN",,,,,,,"countryCode=GN",12.06,-12.08,"12.06","-12.08",,,,,,,,,,"01/12/1944",,,44,,"gosline_2023_gbif_dwca.zip#occurrence"
"gosline_2023","10.1038/s41597-023-02236-6","Gosline G, Laing T, Burrows J, Jansen-Jacobs M, Sonke B, Cheek M (2023) A Taxonomically-verified and Vouchered Checklist of the Vascular Plants of the Republic of Guinea. Scientific Data 10. https://doi.org/10.1038/s41597-023-02236-6","https://www.nature.com/articles/s41597-023-02236-6","gosline_2023_gbif_dwca.zip","occurrence",109,"20839","MaterialCitation",,,,"preservedspecimen",,,"Schnell, R","P00086899","3419",,,,,"GN",,,,,,,"countryCode=GN",7.67,-8.33,"7.67","-8.33",,,,,,,,,,"01/08/1947",,,47,,"gosline_2023_gbif_dwca.zip#occurrence"
"gosline_2023","10.1038/s41597-023-02236-6","Gosline G, Laing T, Burrows J, Jansen-Jacobs M, Sonke B, Cheek M (2023) A Taxonomically-verified and Vouchered Checklist of the Vascular Plants of the Republic of Guinea. Scientific Data 10. https://doi.org/10.1038/s41597-023-02236-6","https://www.nature.com/articles/s41597-023-02236-6","gosline_2023_gbif_dwca.zip","occurrence",110,"19680","MaterialCitation",,,,"preservedspecimen",,,"Jongkind, CCH","WAG.1141896","7946",,,,,"GN",,,,,,,"countryCode=GN",7.7,-8.39,"7.7","-8.39",,,,,,,,,,"13/07/2007",,,7,,"gosline_2023_gbif_dwca.zip#occurrence"
"gosline_2023","10.1038/s41597-023-02236-6","Gosline G, Laing T, Burrows J, Jansen-Jacobs M, Sonke B, Cheek M (2023) A Taxonomically-verified and Vouchered Checklist of the Vascular Plants of the Republic of Guinea. Scientific Data 10. https://doi.org/10.1038/s41597-023-02236-6","https://www.nature.com/articles/s41597-023-02236-6","gosline_2023_gbif_dwca.zip","occurrence",111,"17298","MaterialCitation",,,,"preservedspecimen",,,"Portères, R","P00957607","190",,,,,"GN",,,,,,,"countryCode=GN",,,,,,,,,,,,,,"22/10/1961",,,61,,"gosline_2023_gbif_dwca.zip#occurrence"
"gosline_2023","10.1038/s41597-023-02236-6","Gosline G, Laing T, Burrows J, Jansen-Jacobs M, Sonke B, Cheek M (2023) A Taxonomically-verified and Vouchered Checklist of the Vascular Plants of the Republic of Guinea. Scientific Data 10. https://doi.org/10.1038/s41597-023-02236-6","https://www.nature.com/articles/s41597-023-02236-6","gosline_2023_gbif_dwca.zip","occurrence",112,"3526","MaterialCitation",,,,"preservedspecimen",,,"Molmou D","K001378305","24",,,,,"GN",,,,,,,"countryCode=GN",11.01,-13.72,"11.01","-13.72",,,,,,,,,,"16/02/2011",,,11,,"gosline_2023_gbif_dwca.zip#occurrence"
"gosline_2023","10.1038/s41597-023-02236-6","Gosline G, Laing T, Burrows J, Jansen-Jacobs M, Sonke B, Cheek M (2023) A Taxonomically-verified and Vouchered Checklist of the Vascular Plants of the Republic of Guinea. Scientific Data 10. https://doi.org/10.1038/s41597-023-02236-6","https://www.nature.com/articles/s41597-023-02236-6","gosline_2023_gbif_dwca.zip","occurrence",113,"27922","MaterialCitation",,,,"preservedspecimen",,,"Transects Guinée","MO:Tropicos:101301972","1559",,,,,"GN",,,,,,,"countryCode=GN",7.6118,-8.44708,"7.6118","-8.44708",,,,,,,,,,"26/09/2020",,,20,,"gosline_2023_gbif_dwca.zip#occurrence"
"gosline_2023","10.1038/s41597-023-02236-6","Gosline G, Laing T, Burrows J, Jansen-Jacobs M, Sonke B, Cheek M (2023) A Taxonomically-verified and Vouchered Checklist of the Vascular Plants of the Republic of Guinea. Scientific Data 10. https://doi.org/10.1038/s41597-023-02236-6","https://www.nature.com/articles/s41597-023-02236-6","gosline_2023_gbif_dwca.zip","occurrence",114,"14319","MaterialCitation",,,,"preservedspecimen",,,"Nimba Botanic Team","WAG.1499641","WH 1170",,,,,"GN",,,,,,,"countryCode=GN",7.7,-8.4,"7.7","-8.4",,,,,,,,,,"30/11/2007",,,7,,"gosline_2023_gbif_dwca.zip#occurrence"
"gosline_2023","10.1038/s41597-023-02236-6","Gosline G, Laing T, Burrows J, Jansen-Jacobs M, Sonke B, Cheek M (2023) A Taxonomically-verified and Vouchered Checklist of the Vascular Plants of the Republic of Guinea. Scientific Data 10. https://doi.org/10.1038/s41597-023-02236-6","https://www.nature.com/articles/s41597-023-02236-6","gosline_2023_gbif_dwca.zip","occurrence",115,"19797","MaterialCitation",,,,"preservedspecimen",,,"Jongkind, CCH","WAG0427816","8091",,,,,"GN",,,,,,,"countryCode=GN",7.7,-8.4,"7.7","-8.4",,,,,,,,,,"20/11/2007",,,7,,"gosline_2023_gbif_dwca.zip#occurrence"
"gosline_2023","10.1038/s41597-023-02236-6","Gosline G, Laing T, Burrows J, Jansen-Jacobs M, Sonke B, Cheek M (2023) A Taxonomically-verified and Vouchered Checklist of the Vascular Plants of the Republic of Guinea. Scientific Data 10. https://doi.org/10.1038/s41597-023-02236-6","https://www.nature.com/articles/s41597-023-02236-6","gosline_2023_gbif_dwca.zip","occurrence",116,"23039","MaterialCitation",,,,"preservedspecimen",,,"Portères, R","P01460226","s.n.",,,,,"GN",,,,,,,"countryCode=GN",,,,,,,,,,,,,,"05/04/1949",,,49,,"gosline_2023_gbif_dwca.zip#occurrence"
"gosline_2023","10.1038/s41597-023-02236-6","Gosline G, Laing T, Burrows J, Jansen-Jacobs M, Sonke B, Cheek M (2023) A Taxonomically-verified and Vouchered Checklist of the Vascular Plants of the Republic of Guinea. Scientific Data 10. https://doi.org/10.1038/s41597-023-02236-6","https://www.nature.com/articles/s41597-023-02236-6","gosline_2023_gbif_dwca.zip","occurrence",117,"1498","MaterialCitation",,,,"preservedspecimen",,,"Jongkind, CCH","WAG.1731191","10767",,,,,"GN",,,,,,,"countryCode=GN",7.98,-9.12,"7.98","-9.12",,,,,,,,,,"12/05/2011",,,11,,"gosline_2023_gbif_dwca.zip#occurrence"
"gosline_2023","10.1038/s41597-023-02236-6","Gosline G, Laing T, Burrows J, Jansen-Jacobs M, Sonke B, Cheek M (2023) A Taxonomically-verified and Vouchered Checklist of the Vascular Plants of the Republic of Guinea. Scientific Data 10. https://doi.org/10.1038/s41597-023-02236-6","https://www.nature.com/articles/s41597-023-02236-6","gosline_2023_gbif_dwca.zip","occurrence",118,"18301","MaterialCitation",,,,"preservedspecimen",,,"Jongkind, CCH","WAG.1730970","11192",,,,,"GN",,,,,,,"countryCode=GN",7.66,-8.37,"7.66","-8.37",,,,,,,,,,"23/09/2011",,,11,,"gosline_2023_gbif_dwca.zip#occurrence"
"gosline_2023","10.1038/s41597-023-02236-6","Gosline G, Laing T, Burrows J, Jansen-Jacobs M, Sonke B, Cheek M (2023) A Taxonomically-verified and Vouchered Checklist of the Vascular Plants of the Republic of Guinea. Scientific Data 10. https://doi.org/10.1038/s41597-023-02236-6","https://www.nature.com/articles/s41597-023-02236-6","gosline_2023_gbif_dwca.zip","occurrence",119,"22490","MaterialCitation",,,,"preservedspecimen",,,"Jacques-Félix, H","P032430","1448",,,,,"GN",,,,,,,"countryCode=GN",11.25,-10.7,"11.25","-10.7",,,,,,,,,,"01/12/1936",,,36,,"gosline_2023_gbif_dwca.zip#occurrence"
"gosline_2023","10.1038/s41597-023-02236-6","Gosline G, Laing T, Burrows J, Jansen-Jacobs M, Sonke B, Cheek M (2023) A Taxonomically-verified and Vouchered Checklist of the Vascular Plants of the Republic of Guinea. Scientific Data 10. https://doi.org/10.1038/s41597-023-02236-6","https://www.nature.com/articles/s41597-023-02236-6","gosline_2023_gbif_dwca.zip","occurrence",120,"10821","MaterialCitation",,,,"preservedspecimen",,,"Guilavogui, K","K001074032","684",,,,,"GN",,,,,,,"countryCode=GN",10.67,-14.7,"10.67","-14.7",,,,,,,,,,"26/11/2013",,,13,,"gosline_2023_gbif_dwca.zip#occurrence"
"gosline_2023","10.1038/s41597-023-02236-6","Gosline G, Laing T, Burrows J, Jansen-Jacobs M, Sonke B, Cheek M (2023) A Taxonomically-verified and Vouchered Checklist of the Vascular Plants of the Republic of Guinea. Scientific Data 10. https://doi.org/10.1038/s41597-023-02236-6","https://www.nature.com/articles/s41597-023-02236-6","gosline_2023_gbif_dwca.zip","occurrence",121,"17251","MaterialCitation",,,,"preservedspecimen",,,"Bidault, E","P01192589","2439",,,,,"GN",,,,,,,"countryCode=GN",10.33,-14.35,"10.33","-14.35",,,,,,,,,,"19/10/2016",,,16,,"gosline_2023_gbif_dwca.zip#occurrence"
"gosline_2023","10.1038/s41597-023-02236-6","Gosline G, Laing T, Burrows J, Jansen-Jacobs M, Sonke B, Cheek M (2023) A Taxonomically-verified and Vouchered Checklist of the Vascular Plants of the Republic of Guinea. Scientific Data 10. https://doi.org/10.1038/s41597-023-02236-6","https://www.nature.com/articles/s41597-023-02236-6","gosline_2023_gbif_dwca.zip","occurrence",122,"19023","MaterialCitation",,,,"preservedspecimen",,,"Jongkind, CCH","WAG.1005453","10552",,,,,"GN",,,,,,,"countryCode=GN",7.63,-9.22,"7.63","-9.22",,,,,,,,,,"03/05/2011",,,11,,"gosline_2023_gbif_dwca.zip#occurrence"
"gosline_2023","10.1038/s41597-023-02236-6","Gosline G, Laing T, Burrows J, Jansen-Jacobs M, Sonke B, Cheek M (2023) A Taxonomically-verified and Vouchered Checklist of the Vascular Plants of the Republic of Guinea. Scientific Data 10. https://doi.org/10.1038/s41597-023-02236-6","https://www.nature.com/articles/s41597-023-02236-6","gosline_2023_gbif_dwca.zip","occurrence",123,"9761","MaterialCitation",,,,"preservedspecimen",,,"Doumbouya, S","K000986863","149",,,,,"GN",,,,,,,"countryCode=GN",,,,,,,,,,,,,,,,,,,"gosline_2023_gbif_dwca.zip#occurrence"
"gosline_2023","10.1038/s41597-023-02236-6","Gosline G, Laing T, Burrows J, Jansen-Jacobs M, Sonke B, Cheek M (2023) A Taxonomically-verified and Vouchered Checklist of the Vascular Plants of the Republic of Guinea. Scientific Data 10. https://doi.org/10.1038/s41597-023-02236-6","https://www.nature.com/articles/s41597-023-02236-6","gosline_2023_gbif_dwca.zip","occurrence",124,"14416","MaterialCitation",,,,"preservedspecimen",,,"Nimba Botanic Team","WAG.1185871","WE 429",,,,,"GN",,,,,,,"countryCode=GN",7.66,-8.32,"7.66","-8.32",,,,,,,,,,"12/07/2008",,,8,,"gosline_2023_gbif_dwca.zip#occurrence"
"gosline_2023","10.1038/s41597-023-02236-6","Gosline G, Laing T, Burrows J, Jansen-Jacobs M, Sonke B, Cheek M (2023) A Taxonomically-verified and Vouchered Checklist of the Vascular Plants of the Republic of Guinea. Scientific Data 10. https://doi.org/10.1038/s41597-023-02236-6","https://www.nature.com/articles/s41597-023-02236-6","gosline_2023_gbif_dwca.zip","occurrence",125,"11672","MaterialCitation",,,,"preservedspecimen",,,"Chevalier, AJB","Lisowski","393",,,,,"GN",,,,,,,"countryCode=GN",,,,,,,,,,,,,,,,,,,"gosline_2023_gbif_dwca.zip#occurrence"
"gosline_2023","10.1038/s41597-023-02236-6","Gosline G, Laing T, Burrows J, Jansen-Jacobs M, Sonke B, Cheek M (2023) A Taxonomically-verified and Vouchered Checklist of the Vascular Plants of the Republic of Guinea. Scientific Data 10. https://doi.org/10.1038/s41597-023-02236-6","https://www.nature.com/articles/s41597-023-02236-6","gosline_2023_gbif_dwca.zip","occurrence",126,"20214","MaterialCitation",,,,"preservedspecimen",,,"Chevalier, AJB","L.1691523","393",,,,,"GN",,,,,,,"countryCode=GN",10.65,-9.9,"10.65","-9.9",,,,,,,,,,"28/02/1899",,,99,,"gosline_2023_gbif_dwca.zip#occurrence"
"gosline_2023","10.1038/s41597-023-02236-6","Gosline G, Laing T, Burrows J, Jansen-Jacobs M, Sonke B, Cheek M (2023) A Taxonomically-verified and Vouchered Checklist of the Vascular Plants of the Republic of Guinea. Scientific Data 10. https://doi.org/10.1038/s41597-023-02236-6","https://www.nature.com/articles/s41597-023-02236-6","gosline_2023_gbif_dwca.zip","occurrence",127,"2786","MaterialCitation",,,,"preservedspecimen",,,"Haba, PK","K000683702","593",,,,,"GN",,,,,,,"countryCode=GN",8.55,-8.88,"8.55","-8.88",,,,,,,,,,"10/05/2009",,,9,,"gosline_2023_gbif_dwca.zip#occurrence"
"gosline_2023","10.1038/s41597-023-02236-6","Gosline G, Laing T, Burrows J, Jansen-Jacobs M, Sonke B, Cheek M (2023) A Taxonomically-verified and Vouchered Checklist of the Vascular Plants of the Republic of Guinea. Scientific Data 10. https://doi.org/10.1038/s41597-023-02236-6","https://www.nature.com/articles/s41597-023-02236-6","gosline_2023_gbif_dwca.zip","occurrence",128,"9450","MaterialCitation",,,,"preservedspecimen",,,"Schnell, C","Lisowski","3861",,,,,"GN",,,,,,,"countryCode=GN",,,,,,,,,,,,,,,,,,,"gosline_2023_gbif_dwca.zip#occurrence"
"gosline_2023","10.1038/s41597-023-02236-6","Gosline G, Laing T, Burrows J, Jansen-Jacobs M, Sonke B, Cheek M (2023) A Taxonomically-verified and Vouchered Checklist of the Vascular Plants of the Republic of Guinea. Scientific Data 10. https://doi.org/10.1038/s41597-023-02236-6","https://www.nature.com/articles/s41597-023-02236-6","gosline_2023_gbif_dwca.zip","occurrence",129,"14321","MaterialCitation",,,,"preservedspecimen",,,"Nimba Botanic Team","WAG.1740265","WH 1349",,,,,"GN",,,,,,,"countryCode=GN",7.7,-8.4,"7.7","-8.4",,,,,,,,,,"01/12/2007",,,7,,"gosline_2023_gbif_dwca.zip#occurrence"
"gosline_2023","10.1038/s41597-023-02236-6","Gosline G, Laing T, Burrows J, Jansen-Jacobs M, Sonke B, Cheek M (2023) A Taxonomically-verified and Vouchered Checklist of the Vascular Plants of the Republic of Guinea. Scientific Data 10. https://doi.org/10.1038/s41597-023-02236-6","https://www.nature.com/articles/s41597-023-02236-6","gosline_2023_gbif_dwca.zip","occurrence",130,"2338","MaterialCitation",,,,"preservedspecimen",,,"Jongkind, CCH","WAG0408207","10936",,,,,"GN",,,,,,,"countryCode=GN",7.97,-9.11,"7.97","-9.11",,,,,,,,,,"24/05/2011",,,11,,"gosline_2023_gbif_dwca.zip#occurrence"
"gosline_2023","10.1038/s41597-023-02236-6","Gosline G, Laing T, Burrows J, Jansen-Jacobs M, Sonke B, Cheek M (2023) A Taxonomically-verified and Vouchered Checklist of the Vascular Plants of the Republic of Guinea. Scientific Data 10. https://doi.org/10.1038/s41597-023-02236-6","https://www.nature.com/articles/s41597-023-02236-6","gosline_2023_gbif_dwca.zip","occurrence",131,"18322","MaterialCitation",,,,"preservedspecimen",,,"Jongkind, CCH","WAG.1729744","11392",,,,,"GN",,,,,,,"countryCode=GN",7.65,-8.42,"7.65","-8.42",,,,,,,,,,"04/07/2012",,,12,,"gosline_2023_gbif_dwca.zip#occurrence"
"gosline_2023","10.1038/s41597-023-02236-6","Gosline G, Laing T, Burrows J, Jansen-Jacobs M, Sonke B, Cheek M (2023) A Taxonomically-verified and Vouchered Checklist of the Vascular Plants of the Republic of Guinea. Scientific Data 10. https://doi.org/10.1038/s41597-023-02236-6","https://www.nature.com/articles/s41597-023-02236-6","gosline_2023_gbif_dwca.zip","occurrence",132,"3816","MaterialCitation",,,,"preservedspecimen",,,"Jongkind, CCH","WAG0407523","10638",,,,,"GN",,,,,,,"countryCode=GN",7.99,-9.08,"7.99","-9.08",,,,,,,,,,"06/05/2011",,,11,,"gosline_2023_gbif_dwca.zip#occurrence"
"gosline_2023","10.1038/s41597-023-02236-6","Gosline G, Laing T, Burrows J, Jansen-Jacobs M, Sonke B, Cheek M (2023) A Taxonomically-verified and Vouchered Checklist of the Vascular Plants of the Republic of Guinea. Scientific Data 10. https://doi.org/10.1038/s41597-023-02236-6","https://www.nature.com/articles/s41597-023-02236-6","gosline_2023_gbif_dwca.zip","occurrence",133,"19679","MaterialCitation",,,,"preservedspecimen",,,"Jongkind, CCH","WAG.1729650","7944",,,,,"GN",,,,,,,"countryCode=GN",7.66,-8.32,"7.66","-8.32",,,,,,,,,,"12/07/2007",,,7,,"gosline_2023_gbif_dwca.zip#occurrence"
"gosline_2023","10.1038/s41597-023-02236-6","Gosline G, Laing T, Burrows J, Jansen-Jacobs M, Sonke B, Cheek M (2023) A Taxonomically-verified and Vouchered Checklist of the Vascular Plants of the Republic of Guinea. Scientific Data 10. https://doi.org/10.1038/s41597-023-02236-6","https://www.nature.com/articles/s41597-023-02236-6","gosline_2023_gbif_dwca.zip","occurrence",134,"24069","MaterialCitation",,,,"preservedspecimen",,,"Nimba Botanic Team","WAG.1729578","JR 95",,,,,"GN",,,,,,,"countryCode=GN",7.68,-8.38,"7.68","-8.38",,,,,,,,,,"21/11/2007",,,7,,"gosline_2023_gbif_dwca.zip#occurrence"
"gosline_2023","10.1038/s41597-023-02236-6","Gosline G, Laing T, Burrows J, Jansen-Jacobs M, Sonke B, Cheek M (2023) A Taxonomically-verified and Vouchered Checklist of the Vascular Plants of the Republic of Guinea. Scientific Data 10. https://doi.org/10.1038/s41597-023-02236-6","https://www.nature.com/articles/s41597-023-02236-6","gosline_2023_gbif_dwca.zip","occurrence",135,"25212","MaterialCitation",,,,"preservedspecimen",,,"Lerat, E","MO:Tropicos:100566480","111",,,,,"GN",,,,,,,"countryCode=GN",7.68,-8.37,"7.68","-8.37",,,,,,,,,,"13/11/2012",,,12,,"gosline_2023_gbif_dwca.zip#occurrence"
"gosline_2023","10.1038/s41597-023-02236-6","Gosline G, Laing T, Burrows J, Jansen-Jacobs M, Sonke B, Cheek M (2023) A Taxonomically-verified and Vouchered Checklist of the Vascular Plants of the Republic of Guinea. Scientific Data 10. https://doi.org/10.1038/s41597-023-02236-6","https://www.nature.com/articles/s41597-023-02236-6","gosline_2023_gbif_dwca.zip","occurrence",136,"24962","MaterialCitation",,,,"preservedspecimen",,,"Stévart, T","MO-2973370","4592",,,,,"GN",,,,,,,"countryCode=GN",7.68,-8.43,"7.68","-8.43",,,,,,,,,,"30/06/2012",,,12,,"gosline_2023_gbif_dwca.zip#occurrence"
"gosline_2023","10.1038/s41597-023-02236-6","Gosline G, Laing T, Burrows J, Jansen-Jacobs M, Sonke B, Cheek M (2023) A Taxonomically-verified and Vouchered Checklist of the Vascular Plants of the Republic of Guinea. Scientific Data 10. https://doi.org/10.1038/s41597-023-02236-6","https://www.nature.com/articles/s41597-023-02236-6","gosline_2023_gbif_dwca.zip","occurrence",137,"26943","MaterialCitation",,,,"preservedspecimen",,,"Rainbio","UB99839","s.n.",,,,,"GN",,,,,,,"countryCode=GN",7.67,-8.37,"7.67","-8.37",,,,,,,,,,,,,,,"gosline_2023_gbif_dwca.zip#occurrence"
